Episode_Return,Episode_Return_smooth,env_step
500.0,500.0,608000
500.0,500.0,608250
500.0,500.0,608500
500.0,500.0,608750
500.0,500.0,609000
500.0,500.0,609250
500.0,500.0,609500
500.0,500.0,609750
500.0,500.0,610000
500.0,500.0,610250
500.0,500.0,610500
500.0,500.0,610750
500.0,500.0,611000
500.0,500.0,611250
500.0,500.0,611500
500.0,500.0,611750
500.0,500.0,612000
500.0,500.0,612250
500.0,500.0,612500
500.0,500.0,612750
500.0,500.0,613000
500.0,500.0,613250
500.0,500.0,613500
500.0,500.0,613750
500.0,500.0,614000
500.0,500.0,614250
500.0,500.0,614500
500.0,500.0,614750
500.0,500.0,615000
500.0,500.0,615250
500.0,500.0,615500
500.0,500.0,615750
500.0,500.0,616000
500.0,500.0,616250
500.0,500.0,616500
500.0,500.0,616750
249.0,494.98,617000
500.0,494.98,617250
500.0,494.98,617500
500.0,494.98,617750
500.0,494.98,618000
500.0,494.98,618250
500.0,494.98,618500
500.0,494.98,618750
500.0,494.98,619000
500.0,494.98,619250
500.0,494.98,619500
500.0,494.98,619750
500.0,494.98,620000
500.0,494.98,620250
500.0,494.98,620500
500.0,494.98,620750
500.0,494.98,621000
500.0,494.98,621250
500.0,494.98,621500
500.0,494.98,621750
500.0,494.98,622000
500.0,494.98,622250
500.0,494.98,622500
500.0,494.98,622750
500.0,494.98,623000
500.0,494.98,623250
500.0,494.98,623500
131.0,487.6,623750
500.0,487.6,624000
500.0,487.6,624250
500.0,487.6,624500
500.0,487.6,624750
500.0,487.6,625000
500.0,487.6,625250
500.0,487.6,625500
500.0,487.6,625750
500.0,487.6,626000
500.0,487.6,626250
293.0,483.4599999999999,626500
368.0,480.8200000000001,626750
500.0,480.8200000000001,627000
500.0,480.8200000000001,627250
79.0,472.3999999999999,627500
500.0,472.3999999999999,627750
500.0,472.3999999999999,628000
500.0,472.3999999999999,628250
500.0,472.3999999999999,628500
500.0,472.3999999999999,628750
500.0,472.3999999999999,629000
500.0,472.3999999999999,629250
500.0,477.42,629500
500.0,477.42,629750
500.0,477.42,630000
500.0,477.42,630250
500.0,477.42,630500
500.0,477.42,630750
500.0,477.42,631000
500.0,477.42,631250
500.0,477.42,631500
500.0,477.42,631750
500.0,477.42,632000
500.0,477.42,632250
500.0,477.42,632500
500.0,477.42,632750
500.0,477.42,633000
500.0,477.42,633250
500.0,477.42,633500
500.0,477.42,633750
406.0,475.54,634000
228.0,470.1,634250
239.0,464.88,634500
219.0,459.26,634750
225.0,453.76,635000
233.0,448.42,635250
216.0,442.74,635500
258.0,437.9,635750
368.0,435.26,636000
500.0,442.64,636250
500.0,442.64,636500
500.0,442.64,636750
500.0,442.64,637000
500.0,442.64,637250
500.0,442.64,637500
500.0,442.64,637750
500.0,442.64,638000
500.0,442.64,638250
500.0,442.64,638500
500.0,442.64,638750
500.0,446.78,639000
500.0,449.4200000000001,639250
500.0,449.4200000000001,639500
500.0,449.4200000000001,639750
500.0,457.8400000000001,640000
500.0,457.8400000000001,640250
500.0,457.8400000000001,640500
500.0,457.8400000000001,640750
500.0,457.8400000000001,641000
500.0,457.8400000000001,641250
500.0,457.8400000000001,641500
500.0,457.8400000000001,641750
500.0,457.8400000000001,642000
500.0,457.8400000000001,642250
500.0,457.8400000000001,642500
500.0,457.8400000000001,642750
500.0,457.8400000000001,643000
500.0,457.8400000000001,643250
500.0,457.8400000000001,643500
500.0,457.8400000000001,643750
500.0,457.8400000000001,644000
500.0,457.8400000000001,644250
500.0,457.8400000000001,644500
500.0,457.8400000000001,644750
500.0,457.8400000000001,645000
500.0,457.8400000000001,645250
500.0,457.8400000000001,645500
500.0,457.8400000000001,645750
500.0,457.8400000000001,646000
500.0,457.8400000000001,646250
500.0,459.72,646500
500.0,465.1600000000001,646750
500.0,470.38,647000
500.0,476.0,647250
500.0,481.50000000000006,647500
500.0,486.84,647750
500.0,492.52,648000
500.0,497.36,648250
500.0,500.0,648500
500.0,500.0,648750
500.0,500.0,649000
500.0,500.0,649250
500.0,500.0,649500
500.0,500.0,649750
500.0,500.0,650000
500.0,500.0,650250
500.0,500.0,650500
500.0,500.0,650750
500.0,500.0,651000
500.0,500.0,651250
500.0,500.0,651500
500.0,500.0,651750
500.0,500.0,652000
500.0,500.0,652250
500.0,500.0,652500
500.0,500.0,652750
500.0,500.0,653000
178.0,493.56,653250
500.0,493.56,653500
500.0,493.56,653750
500.0,493.56,654000
500.0,493.56,654250
500.0,493.56,654500
500.0,493.56,654750
500.0,493.56,655000
500.0,493.56,655250
500.0,493.56,655500
500.0,493.56,655750
500.0,493.56,656000
500.0,493.56,656250
500.0,493.56,656500
500.0,493.56,656750
500.0,493.56,657000
500.0,493.56,657250
500.0,493.56,657500
500.0,493.56,657750
500.0,493.56,658000
500.0,493.56,658250
500.0,493.56,658500
500.0,493.56,658750
500.0,493.56,659000
500.0,493.56,659250
500.0,493.56,659500
500.0,493.56,659750
500.0,493.56,660000
500.0,493.56,660250
500.0,493.56,660500
500.0,493.56,660750
500.0,493.56,661000
500.0,493.56,661250
500.0,493.56,661500
500.0,493.56,661750
500.0,493.56,662000
500.0,493.56,662250
500.0,493.56,662500
500.0,493.56,662750
500.0,493.56,663000
500.0,493.56,663250
500.0,493.56,663500
500.0,493.56,663750
500.0,493.56,664000
500.0,493.56,664250
500.0,493.56,664500
500.0,493.56,664750
500.0,493.56,665000
500.0,493.56,665250
500.0,493.56,665500
500.0,500.0,665750
500.0,500.0,666000
500.0,500.0,666250
500.0,500.0,666500
500.0,500.0,666750
500.0,500.0,667000
500.0,500.0,667250
500.0,500.0,667500
500.0,500.0,667750
500.0,500.0,668000
500.0,500.0,668250
500.0,500.0,668500
500.0,500.0,668750
500.0,500.0,669000
500.0,500.0,669250
500.0,500.0,669500
500.0,500.0,669750
500.0,500.0,670000
500.0,500.0,670250
500.0,500.0,670500
500.0,500.0,670750
500.0,500.0,671000
500.0,500.0,671250
500.0,500.0,671500
500.0,500.0,671750
500.0,500.0,672000
500.0,500.0,672250
500.0,500.0,672500
500.0,500.0,672750
500.0,500.0,673000
500.0,500.0,673250
500.0,500.0,673500
500.0,500.0,673750
500.0,500.0,674000
500.0,500.0,674250
500.0,500.0,674500
500.0,500.0,674750
500.0,500.0,675000
500.0,500.0,675250
500.0,500.0,675500
500.0,500.0,675750
500.0,500.0,676000
500.0,500.0,676250
500.0,500.0,676500
500.0,500.0,676750
500.0,500.0,677000
500.0,500.0,677250
500.0,500.0,677500
500.0,500.0,677750
500.0,500.0,678000
500.0,500.0,678250
500.0,500.0,678500
500.0,500.0,678750
500.0,500.0,679000
500.0,500.0,679250
500.0,500.0,679500
500.0,500.0,679750
500.0,500.0,680000
500.0,500.0,680250
500.0,500.0,680500
500.0,500.0,680750
500.0,500.0,681000
500.0,500.0,681250
500.0,500.0,681500
500.0,500.0,681750
500.0,500.0,682000
500.0,500.0,682250
500.0,500.0,682500
500.0,500.0,682750
500.0,500.0,683000
500.0,500.0,683250
500.0,500.0,683500
500.0,500.0,683750
500.0,500.0,684000
500.0,500.0,684250
500.0,500.0,684500
500.0,500.0,684750
500.0,500.0,685000
500.0,500.0,685250
500.0,500.0,685500
500.0,500.0,685750
500.0,500.0,686000
500.0,500.0,686250
500.0,500.0,686500
500.0,500.0,686750
500.0,500.0,687000
500.0,500.0,687250
500.0,500.0,687500
500.0,500.0,687750
500.0,500.0,688000
500.0,500.0,688250
500.0,500.0,688500
500.0,500.0,688750
500.0,500.0,689000
500.0,500.0,689250
500.0,500.0,689500
500.0,500.0,689750
500.0,500.0,690000
500.0,500.0,690250
500.0,500.0,690500
500.0,500.0,690750
500.0,500.0,691000
500.0,500.0,691250
500.0,500.0,691500
500.0,500.0,691750
500.0,500.0,692000
500.0,500.0,692250
500.0,500.0,692500
500.0,500.0,692750
500.0,500.0,693000
500.0,500.0,693250
500.0,500.0,693500
500.0,500.0,693750
500.0,500.0,694000
500.0,500.0,694250
500.0,500.0,694500
500.0,500.0,694750
500.0,500.0,695000
500.0,500.0,695250
500.0,500.0,695500
500.0,500.0,695750
500.0,500.0,696000
500.0,500.0,696250
500.0,500.0,696500
500.0,500.0,696750
500.0,500.0,697000
500.0,500.0,697250
500.0,500.0,697500
500.0,500.0,697750
500.0,500.0,698000
500.0,500.0,698250
500.0,500.0,698500
500.0,500.0,698750
500.0,500.0,699000
500.0,500.0,699250
500.0,500.0,699500
500.0,500.0,699750
500.0,500.0,700000
500.0,500.0,700250
500.0,500.0,700500
500.0,500.0,700750
500.0,500.0,701000
500.0,500.0,701250
500.0,500.0,701500
500.0,500.0,701750
500.0,500.0,702000
500.0,500.0,702250
500.0,500.0,702500
500.0,500.0,702750
500.0,500.0,703000
500.0,500.0,703250
500.0,500.0,703500
500.0,500.0,703750
500.0,500.0,704000
500.0,500.0,704250
500.0,500.0,704500
500.0,500.0,704750
500.0,500.0,705000
500.0,500.0,705250
500.0,500.0,705500
500.0,500.0,705750
500.0,500.0,706000
500.0,500.0,706250
500.0,500.0,706500
500.0,500.0,706750
500.0,500.0,707000
500.0,500.0,707250
500.0,500.0,707500
500.0,500.0,707750
500.0,500.0,708000
500.0,500.0,708250
500.0,500.0,708500
500.0,500.0,708750
500.0,500.0,709000
500.0,500.0,709250
500.0,500.0,709500
500.0,500.0,709750
500.0,500.0,710000
500.0,500.0,710250
500.0,500.0,710500
500.0,500.0,710750
500.0,500.0,711000
500.0,500.0,711250
500.0,500.0,711500
500.0,500.0,711750
500.0,500.0,712000
500.0,500.0,712250
500.0,500.0,712500
500.0,500.0,712750
500.0,500.0,713000
500.0,500.0,713250
500.0,500.0,713500
500.0,500.0,713750
500.0,500.0,714000
500.0,500.0,714250
500.0,500.0,714500
500.0,500.0,714750
500.0,500.0,715000
500.0,500.0,715250
500.0,500.0,715500
500.0,500.0,715750
500.0,500.0,716000
500.0,500.0,716250
500.0,500.0,716500
500.0,500.0,716750
500.0,500.0,717000
500.0,500.0,717250
500.0,500.0,717500
500.0,500.0,717750
500.0,500.0,718000
500.0,500.0,718250
500.0,500.0,718500
500.0,500.0,718750
500.0,500.0,719000
500.0,500.0,719250
500.0,500.0,719500
500.0,500.0,719750
500.0,500.0,720000
500.0,500.0,720250
500.0,500.0,720500
500.0,500.0,720750
500.0,500.0,721000
500.0,500.0,721250
500.0,500.0,721500
500.0,500.0,721750
500.0,500.0,722000
500.0,500.0,722250
500.0,500.0,722500
500.0,500.0,722750
500.0,500.0,723000
500.0,500.0,723250
500.0,500.0,723500
500.0,500.0,723750
500.0,500.0,724000
500.0,500.0,724250
500.0,500.0,724500
500.0,500.0,724750
500.0,500.0,725000
500.0,500.0,725250
500.0,500.0,725500
500.0,500.0,725750
500.0,500.0,726000
500.0,500.0,726250
500.0,500.0,726500
15.0,490.3,726750
500.0,490.3,727000
500.0,490.3,727250
12.0,480.54,727500
17.0,470.88,727750
12.0,461.12,728000
13.0,451.38000000000005,728250
12.0,441.62,728500
12.0,431.86,728750
15.0,422.16,729000
500.0,422.16,729250
500.0,422.16,729500
500.0,422.16,729750
500.0,422.16,730000
500.0,422.16,730250
500.0,422.16,730500
500.0,422.16,730750
500.0,422.16,731000
500.0,422.16,731250
500.0,422.16,731500
500.0,422.16,731750
500.0,422.16,732000
500.0,422.16,732250
500.0,422.16,732500
500.0,422.16,732750
500.0,422.16,733000
500.0,422.16,733250
500.0,422.16,733500
500.0,422.16,733750
500.0,422.16,734000
500.0,422.16,734250
500.0,422.16,734500
500.0,422.16,734750
500.0,422.16,735000
500.0,422.16,735250
500.0,422.16,735500
500.0,422.16,735750
500.0,422.16,736000
500.0,422.16,736250
500.0,422.16,736500
500.0,422.16,736750
500.0,422.16,737000
500.0,422.16,737250
500.0,422.16,737500
500.0,422.16,737750
500.0,422.16,738000
500.0,422.16,738250
500.0,422.16,738500
500.0,422.16,738750
500.0,422.16,739000
500.0,431.86,739250
500.0,431.86,739500
500.0,431.86,739750
500.0,441.62,740000
500.0,451.28,740250
500.0,461.04,740500
500.0,470.78,740750
500.0,480.54,741000
500.0,490.3,741250
500.0,500.0,741500
500.0,500.0,741750
500.0,500.0,742000
500.0,500.0,742250
500.0,500.0,742500
500.0,500.0,742750
500.0,500.0,743000
500.0,500.0,743250
500.0,500.0,743500
500.0,500.0,743750
500.0,500.0,744000
500.0,500.0,744250
500.0,500.0,744500
500.0,500.0,744750
500.0,500.0,745000
500.0,500.0,745250
500.0,500.0,745500
500.0,500.0,745750
500.0,500.0,746000
500.0,500.0,746250
500.0,500.0,746500
500.0,500.0,746750
500.0,500.0,747000
500.0,500.0,747250
500.0,500.0,747500
500.0,500.0,747750
500.0,500.0,748000
500.0,500.0,748250
500.0,500.0,748500
500.0,500.0,748750
500.0,500.0,749000
500.0,500.0,749250
500.0,500.0,749500
500.0,500.0,749750
500.0,500.0,750000
500.0,500.0,750250
500.0,500.0,750500
500.0,500.0,750750
500.0,500.0,751000
500.0,500.0,751250
500.0,500.0,751500
500.0,500.0,751750
500.0,500.0,752000
500.0,500.0,752250
500.0,500.0,752500
500.0,500.0,752750
500.0,500.0,753000
500.0,500.0,753250
500.0,500.0,753500
500.0,500.0,753750
500.0,500.0,754000
500.0,500.0,754250
500.0,500.0,754500
482.0,499.64,754750
457.0,498.78,755000
421.0,497.2,755250
500.0,497.2,755500
478.0,496.7600000000001,755750
500.0,496.7600000000001,756000
500.0,496.7600000000001,756250
500.0,496.7600000000001,756500
500.0,496.7600000000001,756750
500.0,496.7600000000001,757000
500.0,496.7600000000001,757250
476.0,496.28,757500
383.0,493.94,757750
396.0,491.86,758000
406.0,489.98,758250
390.0,487.78,758500
500.0,487.78,758750
500.0,487.78,759000
500.0,487.78,759250
500.0,487.78,759500
500.0,487.78,759750
500.0,487.78,760000
500.0,487.78,760250
500.0,487.78,760500
500.0,487.78,760750
500.0,487.78,761000
500.0,487.78,761250
500.0,487.78,761500
500.0,487.78,761750
500.0,487.78,762000
500.0,487.78,762250
500.0,487.78,762500
500.0,487.78,762750
500.0,487.78,763000
500.0,487.78,763250
500.0,487.78,763500
500.0,487.78,763750
500.0,487.78,764000
500.0,487.78,764250
500.0,487.78,764500
500.0,487.78,764750
500.0,487.78,765000
500.0,487.78,765250
500.0,487.78,765500
500.0,487.78,765750
500.0,487.78,766000
500.0,487.78,766250
500.0,487.78,766500
500.0,487.78,766750
500.0,487.78,767000
500.0,488.14,767250
500.0,489.0,767500
500.0,490.58,767750
500.0,490.58,768000
500.0,491.02,768250
500.0,491.02,768500
500.0,491.02,768750
500.0,491.02,769000
500.0,491.02,769250
500.0,491.02,769500
500.0,491.02,769750
500.0,491.5,770000
500.0,493.84,770250
500.0,495.92,770500
500.0,497.8,770750
500.0,500.0,771000
500.0,500.0,771250
500.0,500.0,771500
500.0,500.0,771750
500.0,500.0,772000
500.0,500.0,772250
500.0,500.0,772500
500.0,500.0,772750
500.0,500.0,773000
500.0,500.0,773250
500.0,500.0,773500
500.0,500.0,773750
500.0,500.0,774000
500.0,500.0,774250
500.0,500.0,774500
500.0,500.0,774750
500.0,500.0,775000
500.0,500.0,775250
500.0,500.0,775500
500.0,500.0,775750
500.0,500.0,776000
500.0,500.0,776250
500.0,500.0,776500
500.0,500.0,776750
500.0,500.0,777000
500.0,500.0,777250
500.0,500.0,777500
500.0,500.0,777750
500.0,500.0,778000
500.0,500.0,778250
500.0,500.0,778500
500.0,500.0,778750
500.0,500.0,779000
500.0,500.0,779250
500.0,500.0,779500
500.0,500.0,779750
500.0,500.0,780000
500.0,500.0,780250
500.0,500.0,780500
500.0,500.0,780750
500.0,500.0,781000
500.0,500.0,781250
500.0,500.0,781500
500.0,500.0,781750
500.0,500.0,782000
500.0,500.0,782250
500.0,500.0,782500
500.0,500.0,782750
500.0,500.0,783000
500.0,500.0,783250
500.0,500.0,783500
500.0,500.0,783750
500.0,500.0,784000
500.0,500.0,784250
500.0,500.0,784500
500.0,500.0,784750
500.0,500.0,785000
392.0,497.84,785250
369.0,495.22,785500
436.0,493.94000000000005,785750
500.0,493.94000000000005,786000
500.0,493.94000000000005,786250
500.0,493.94000000000005,786500
500.0,493.94000000000005,786750
500.0,493.94000000000005,787000
500.0,493.94000000000005,787250
500.0,493.94000000000005,787500
500.0,493.94000000000005,787750
500.0,493.94000000000005,788000
500.0,493.94000000000005,788250
500.0,493.94000000000005,788500
500.0,493.94000000000005,788750
500.0,493.94000000000005,789000
500.0,493.94000000000005,789250
500.0,493.94000000000005,789500
500.0,493.94000000000005,789750
500.0,493.94000000000005,790000
500.0,493.94000000000005,790250
500.0,493.94000000000005,790500
500.0,493.94000000000005,790750
500.0,493.94000000000005,791000
500.0,493.94000000000005,791250
500.0,493.94000000000005,791500
500.0,493.94000000000005,791750
500.0,493.94000000000005,792000
500.0,493.94000000000005,792250
500.0,493.94000000000005,792500
500.0,493.94000000000005,792750
500.0,493.94000000000005,793000
500.0,493.94000000000005,793250
500.0,493.94000000000005,793500
500.0,493.94000000000005,793750
500.0,493.94000000000005,794000
500.0,493.94000000000005,794250
500.0,493.94000000000005,794500
500.0,493.94000000000005,794750
500.0,493.94000000000005,795000
500.0,493.94000000000005,795250
500.0,493.94000000000005,795500
500.0,493.94000000000005,795750
500.0,493.94000000000005,796000
500.0,493.94000000000005,796250
500.0,493.94000000000005,796500
500.0,493.94000000000005,796750
500.0,493.94000000000005,797000
500.0,493.94000000000005,797250
500.0,493.94000000000005,797500
500.0,496.1,797750
500.0,498.72,798000
500.0,500.0,798250
500.0,500.0,798500
500.0,500.0,798750
500.0,500.0,799000
500.0,500.0,799250
500.0,500.0,799500
500.0,500.0,799750
500.0,500.0,800000
500.0,500.0,800250
500.0,500.0,800500
500.0,500.0,800750
500.0,500.0,801000
500.0,500.0,801250
500.0,500.0,801500
500.0,500.0,801750
500.0,500.0,802000
500.0,500.0,802250
500.0,500.0,802500
500.0,500.0,802750
500.0,500.0,803000
500.0,500.0,803250
500.0,500.0,803500
500.0,500.0,803750
500.0,500.0,804000
500.0,500.0,804250
500.0,500.0,804500
500.0,500.0,804750
500.0,500.0,805000
500.0,500.0,805250
500.0,500.0,805500
500.0,500.0,805750
500.0,500.0,806000
500.0,500.0,806250
500.0,500.0,806500
500.0,500.0,806750
500.0,500.0,807000
500.0,500.0,807250
500.0,500.0,807500
500.0,500.0,807750
500.0,500.0,808000
500.0,500.0,808250
500.0,500.0,808500
500.0,500.0,808750
500.0,500.0,809000
500.0,500.0,809250
500.0,500.0,809500
500.0,500.0,809750
500.0,500.0,810000
500.0,500.0,810250
500.0,500.0,810500
500.0,500.0,810750
500.0,500.0,811000
500.0,500.0,811250
500.0,500.0,811500
500.0,500.0,811750
500.0,500.0,812000
500.0,500.0,812250
500.0,500.0,812500
500.0,500.0,812750
500.0,500.0,813000
500.0,500.0,813250
500.0,500.0,813500
500.0,500.0,813750
500.0,500.0,814000
500.0,500.0,814250
500.0,500.0,814500
500.0,500.0,814750
500.0,500.0,815000
500.0,500.0,815250
500.0,500.0,815500
500.0,500.0,815750
500.0,500.0,816000
500.0,500.0,816250
500.0,500.0,816500
500.0,500.0,816750
500.0,500.0,817000
500.0,500.0,817250
500.0,500.0,817500
500.0,500.0,817750
14.0,490.28,818000
500.0,490.28,818250
500.0,490.28,818500
500.0,490.28,818750
500.0,490.28,819000
500.0,490.28,819250
500.0,490.28,819500
500.0,490.28,819750
500.0,490.28,820000
500.0,490.28,820250
500.0,490.28,820500
500.0,490.28,820750
500.0,490.28,821000
500.0,490.28,821250
500.0,490.28,821500
500.0,490.28,821750
500.0,490.28,822000
500.0,490.28,822250
500.0,490.28,822500
500.0,490.28,822750
500.0,490.28,823000
500.0,490.28,823250
500.0,490.28,823500
500.0,490.28,823750
500.0,490.28,824000
500.0,490.28,824250
500.0,490.28,824500
500.0,490.28,824750
500.0,490.28,825000
500.0,490.28,825250
500.0,490.28,825500
500.0,490.28,825750
500.0,490.28,826000
500.0,490.28,826250
500.0,490.28,826500
500.0,490.28,826750
500.0,490.28,827000
500.0,490.28,827250
500.0,490.28,827500
500.0,490.28,827750
500.0,490.28,828000
500.0,490.28,828250
500.0,490.28,828500
500.0,490.28,828750
500.0,490.28,829000
500.0,490.28,829250
500.0,490.28,829500
500.0,490.28,829750
500.0,490.28,830000
500.0,490.28,830250
500.0,500.0,830500
500.0,500.0,830750
500.0,500.0,831000
500.0,500.0,831250
500.0,500.0,831500
500.0,500.0,831750
500.0,500.0,832000
500.0,500.0,832250
500.0,500.0,832500
500.0,500.0,832750
500.0,500.0,833000
500.0,500.0,833250
500.0,500.0,833500
500.0,500.0,833750
500.0,500.0,834000
500.0,500.0,834250
500.0,500.0,834500
500.0,500.0,834750
500.0,500.0,835000
500.0,500.0,835250
500.0,500.0,835500
500.0,500.0,835750
500.0,500.0,836000
500.0,500.0,836250
500.0,500.0,836500
500.0,500.0,836750
500.0,500.0,837000
500.0,500.0,837250
500.0,500.0,837500
500.0,500.0,837750
500.0,500.0,838000
500.0,500.0,838250
500.0,500.0,838500
500.0,500.0,838750
500.0,500.0,839000
500.0,500.0,839250
500.0,500.0,839500
500.0,500.0,839750
500.0,500.0,840000
500.0,500.0,840250
500.0,500.0,840500
500.0,500.0,840750
500.0,500.0,841000
500.0,500.0,841250
500.0,500.0,841500
500.0,500.0,841750
500.0,500.0,842000
500.0,500.0,842250
500.0,500.0,842500
500.0,500.0,842750
500.0,500.0,843000
500.0,500.0,843250
500.0,500.0,843500
500.0,500.0,843750
500.0,500.0,844000
500.0,500.0,844250
500.0,500.0,844500
500.0,500.0,844750
500.0,500.0,845000
500.0,500.0,845250
500.0,500.0,845500
500.0,500.0,845750
500.0,500.0,846000
500.0,500.0,846250
500.0,500.0,846500
500.0,500.0,846750
500.0,500.0,847000
500.0,500.0,847250
500.0,500.0,847500
500.0,500.0,847750
500.0,500.0,848000
500.0,500.0,848250
500.0,500.0,848500
500.0,500.0,848750
500.0,500.0,849000
500.0,500.0,849250
500.0,500.0,849500
500.0,500.0,849750
500.0,500.0,850000
500.0,500.0,850250
500.0,500.0,850500
500.0,500.0,850750
500.0,500.0,851000
500.0,500.0,851250
500.0,500.0,851500
500.0,500.0,851750
500.0,500.0,852000
500.0,500.0,852250
500.0,500.0,852500
500.0,500.0,852750
500.0,500.0,853000
500.0,500.0,853250
500.0,500.0,853500
500.0,500.0,853750
500.0,500.0,854000
500.0,500.0,854250
500.0,500.0,854500
500.0,500.0,854750
500.0,500.0,855000
500.0,500.0,855250
500.0,500.0,855500
500.0,500.0,855750
500.0,500.0,856000
500.0,500.0,856250
500.0,500.0,856500
500.0,500.0,856750
500.0,500.0,857000
500.0,500.0,857250
500.0,500.0,857500
500.0,500.0,857750
500.0,500.0,858000
500.0,500.0,858250
500.0,500.0,858500
500.0,500.0,858750
500.0,500.0,859000
500.0,500.0,859250
500.0,500.0,859500
500.0,500.0,859750
500.0,500.0,860000
500.0,500.0,860250
500.0,500.0,860500
500.0,500.0,860750
500.0,500.0,861000
500.0,500.0,861250
15.0,490.3,861500
500.0,490.3,861750
500.0,490.3,862000
23.0,480.7600000000001,862250
500.0,480.7600000000001,862500
500.0,480.7600000000001,862750
500.0,480.7600000000001,863000
500.0,480.7600000000001,863250
500.0,480.7600000000001,863500
500.0,480.7600000000001,863750
500.0,480.7600000000001,864000
500.0,480.7600000000001,864250
500.0,480.7600000000001,864500
500.0,480.7600000000001,864750
500.0,480.7600000000001,865000
500.0,480.7600000000001,865250
500.0,480.7600000000001,865500
500.0,480.7600000000001,865750
500.0,480.7600000000001,866000
500.0,480.7600000000001,866250
500.0,480.7600000000001,866500
500.0,480.7600000000001,866750
500.0,480.7600000000001,867000
500.0,480.7600000000001,867250
500.0,480.7600000000001,867500
500.0,480.7600000000001,867750
500.0,480.7600000000001,868000
500.0,480.7600000000001,868250
500.0,480.7600000000001,868500
500.0,480.7600000000001,868750
500.0,480.7600000000001,869000
500.0,480.7600000000001,869250
500.0,480.7600000000001,869500
53.0,471.82,869750
500.0,471.82,870000
500.0,471.82,870250
500.0,471.82,870500
500.0,471.82,870750
500.0,471.82,871000
500.0,471.82,871250
500.0,471.82,871500
500.0,471.82,871750
500.0,471.82,872000
500.0,471.82,872250
500.0,471.82,872500
500.0,471.82,872750
500.0,471.82,873000
500.0,471.82,873250
500.0,471.82,873500
500.0,471.82,873750
500.0,481.52,874000
500.0,481.52,874250
500.0,481.52,874500
500.0,491.06,874750
500.0,491.06,875000
500.0,491.06,875250
500.0,491.06,875500
500.0,491.06,875750
500.0,491.06,876000
500.0,491.06,876250
500.0,491.06,876500
500.0,491.06,876750
500.0,491.06,877000
500.0,491.06,877250
397.0,489.0,877500
500.0,489.0,877750
500.0,489.0,878000
500.0,489.0,878250
500.0,489.0,878500
500.0,489.0,878750
500.0,489.0,879000
500.0,489.0,879250
500.0,489.0,879500
500.0,489.0,879750
500.0,489.0,880000
500.0,489.0,880250
500.0,489.0,880500
500.0,489.0,880750
500.0,489.0,881000
500.0,489.0,881250
500.0,489.0,881500
500.0,489.0,881750
500.0,489.0,882000
500.0,497.94000000000005,882250
500.0,497.94000000000005,882500
500.0,497.94000000000005,882750
500.0,497.94000000000005,883000
500.0,497.94000000000005,883250
500.0,497.94000000000005,883500
500.0,497.94000000000005,883750
500.0,497.94000000000005,884000
500.0,497.94000000000005,884250
500.0,497.94000000000005,884500
500.0,497.94000000000005,884750
500.0,497.94000000000005,885000
500.0,497.94000000000005,885250
500.0,497.94000000000005,885500
500.0,497.94000000000005,885750
500.0,497.94000000000005,886000
500.0,497.94000000000005,886250
500.0,497.94000000000005,886500
500.0,497.94000000000005,886750
500.0,497.94000000000005,887000
500.0,497.94000000000005,887250
500.0,497.94000000000005,887500
500.0,497.94000000000005,887750
500.0,497.94000000000005,888000
500.0,497.94000000000005,888250
500.0,497.94000000000005,888500
500.0,497.94000000000005,888750
500.0,497.94000000000005,889000
500.0,497.94000000000005,889250
500.0,497.94000000000005,889500
500.0,497.94000000000005,889750
500.0,500.0,890000
500.0,500.0,890250
500.0,500.0,890500
500.0,500.0,890750
500.0,500.0,891000
500.0,500.0,891250
500.0,500.0,891500
500.0,500.0,891750
500.0,500.0,892000
500.0,500.0,892250
500.0,500.0,892500
500.0,500.0,892750
500.0,500.0,893000
500.0,500.0,893250
500.0,500.0,893500
500.0,500.0,893750
500.0,500.0,894000
500.0,500.0,894250
500.0,500.0,894500
15.0,490.3,894750
500.0,490.3,895000
500.0,490.3,895250
500.0,490.3,895500
500.0,490.3,895750
500.0,490.3,896000
500.0,490.3,896250
500.0,490.3,896500
15.0,480.6,896750
500.0,480.6,897000
500.0,480.6,897250
24.0,471.0799999999999,897500
500.0,471.0799999999999,897750
500.0,471.0799999999999,898000
500.0,471.0799999999999,898250
500.0,471.0799999999999,898500
500.0,471.0799999999999,898750
500.0,471.0799999999999,899000
23.0,461.54,899250
500.0,461.54,899500
500.0,461.54,899750
500.0,461.54,900000
500.0,461.54,900250
500.0,461.54,900500
500.0,461.54,900750
500.0,461.54,901000
500.0,461.54,901250
500.0,461.54,901500
500.0,461.54,901750
500.0,461.54,902000
500.0,461.54,902250
500.0,461.54,902500
500.0,461.54,902750
500.0,461.54,903000
500.0,461.54,903250
500.0,461.54,903500
500.0,461.54,903750
500.0,461.54,904000
500.0,461.54,904250
500.0,461.54,904500
500.0,461.54,904750
500.0,461.54,905000
500.0,461.54,905250
500.0,461.54,905500
500.0,461.54,905750
500.0,461.54,906000
500.0,461.54,906250
500.0,461.54,906500
500.0,461.54,906750
500.0,461.54,907000
500.0,471.24,907250
500.0,471.24,907500
500.0,471.24,907750
500.0,471.24,908000
500.0,471.24,908250
500.0,471.24,908500
500.0,471.24,908750
500.0,471.24,909000
500.0,480.94000000000005,909250
500.0,480.94000000000005,909500
500.0,480.94000000000005,909750
